Athlete_ID,Athlete_Name,Gender,Age,Country,Country_Code,Sport,Event,Olympic_Year,Medal,Height_cm,Weight_kg,Team,Coach,Participation_Status,Has_Medal
2073,Ava Singh,Female,26,France,FRA,Boxing,Heavyweight,2020,No Medal,187.0,50.0,Team C,Coach E,Participated,0
2074,Olivia Wilson,Male,30,Japan,JPN,Hockey,Men,2024,No Medal,164.0,68.0,Team D,Coach A,Participated,0
2075,Riya Singh,Female,27,United States,USA,Gymnastics,Vault,2012,No Medal,191.0,64.0,Team C,Coach C,Participated,0
2076,Arjun Wilson,Male,33,Japan,JPN,Tennis,Singles,2024,No Medal,159.0,78.0,Team B,Coach C,Participated,0
2077,Olivia Brown,Female,36,Australia,AUS,Gymnastics,Floor,2024,No Medal,170.0,65.0,Team D,Coach B,Participated,0
2078,Arjun Garcia,Male,29,France,FRA,Badminton,Doubles,2012,Bronze,191.0,76.0,Team A,Coach A,Participated,1
2079,Yuki Sharma,Male,24,United Kingdom,GBR,Gymnastics,Vault,2016,No Medal,179.0,83.0,Team C,Coach C,Participated,0
2080,Riya Patel,Male,26,United Kingdom,GBR,Cycling,Track Sprint,2020,No Medal,187.0,69.0,Team A,Coach E,Participated,0
2081,Sara Lee,Female,31,France,FRA,Gymnastics,Vault,2020,No Medal,169.0,48.0,Team C,Coach A,Participated,0
2082,Olivia Brown,Female,25,Germany,GER,Badminton,Singles,2024,No Medal,153.0,47.0,Team A,Coach D,Participated,0
2083,Noah Smith,Male,33,China,CHN,Tennis,Singles,2020,Gold,179.0,87.0,Team D,Coach C,Participated,1
2084,Sophia Lee,Female,27,Japan,JPN,Tennis,Doubles,2024,No Medal,154.0,83.0,Team C,Coach A,Participated,0
2085,Vihaan Patel,Female,34,Germany,GER,Shooting,25M Pistol,2024,No Medal,164.0,77.0,Team D,Coach D,Participated,0
2086,Sophia Patel,Male,31,India,IND,Wrestling,Greco-Roman,2012,No Medal,157.0,58.0,Team D,Coach C,Participated,0
2087,Chen Wilson,Female,20,Brazil,BRA,Badminton,Doubles,2020,Silver,156.0,89.0,Team B,Coach E,Participated,1
2088,Sophia Garcia,Female,29,Australia,AUS,Cycling,Track Sprint,2016,Gold,177.0,96.0,Team A,Coach E,Participated,1
2089,Vihaan Lee,Female,28,France,FRA,Shooting,25M Pistol,2016,No Medal,166.0,88.0,Team B,Coach C,Participated,0
2090,Kabir Sharma,Male,23,Japan,JPN,Hockey,Men,2020,No Medal,154.0,100.0,Team B,Coach C,Participated,0
2091,Kabir Lee,Male,19,United States,USA,Cycling,Track Sprint,2012,Bronze,176.0,73.0,Team C,Coach D,Participated,1
2092,Ava Smith,Male,32,Japan,JPN,Boxing,Heavyweight,2012,No Medal,193.0,86.0,Team D,Coach E,Participated,0
2093,Yuki Brown,Male,19,Brazil,BRA,Athletics,Marathon,2012,No Medal,197.0,61.0,Team B,Coach B,Participated,0
2094,Ananya Garcia,Male,18,Canada,CAN,Gymnastics,Floor,2012,No Medal,179.0,50.0,Team A,Coach A,Participated,0
2095,Yuki Singh,Male,30,Canada,CAN,Cycling,Track Sprint,2012,No Medal,198.0,70.0,Team A,Coach E,Participated,0
2096,Riya Wilson,Female,35,China,CHN,Shooting,25M Pistol,2012,Silver,158.0,71.0,Team A,Coach B,Participated,1
2097,Riya Patel,Male,24,Japan,JPN,Athletics,100M,2016,No Medal,175.0,60.0,Team B,Coach B,Participated,0
2098,Emma Patel,Male,20,China,CHN,Hockey,Women,2020,Silver,160.0,49.0,Team D,Coach B,Participated,1
2099,Vihaan Garcia,Female,32,Australia,AUS,Wrestling,Freestyle,2024,Bronze,182.0,59.0,Team D,Coach E,Participated,1
2100,Sophia Smith,Female,32,India,IND,Badminton,Singles,2020,Bronze,169.0,82.0,Team C,Coach A,Participated,1
2101,Arjun Garcia,Male,36,Japan,JPN,Boxing,Lightweight,2020,No Medal,165.0,67.0,Team B,Coach D,Participated,0
2102,Yuki Singh,Female,20,United States,USA,Hockey,Men,2024,No Medal,154.0,49.0,Team A,Coach B,Participated,0
2103,Emma Wilson,Female,29,Canada,CAN,Tennis,Singles,2020,No Medal,161.0,70.0,Team D,Coach C,Participated,0
2104,Riya Kim,Female,26,Japan,JPN,Boxing,Lightweight,2024,No Medal,150.0,70.0,Team A,Coach C,Participated,0
2105,David Patel,Male,31,United States,USA,Boxing,Lightweight,2024,No Medal,199.0,53.0,Team A,Coach B,Participated,0
2106,Chen Garcia,Male,25,Canada,CAN,Athletics,200M,2016,No Medal,172.0,61.0,Team D,Coach D,Participated,0
2107,Mia Kim,Female,31,Japan,JPN,Shooting,10M Air Rifle,2020,Silver,160.0,79.0,Team A,Coach A,Participated,1
2108,Sara Sharma,Female,26,United States,USA,Wrestling,Greco-Roman,2020,No Medal,160.0,71.0,Team D,Coach C,Participated,0
2109,Ishaan Brown,Female,23,Japan,JPN,Shooting,25M Pistol,2012,No Medal,159.0,82.0,Team B,Coach C,Participated,0
2110,Yuki Brown,Female,35,Japan,JPN,Swimming,100M Freestyle,2024,No Medal,150.0,91.0,Team D,Coach C,Participated,0
2111,Lucas Singh,Female,21,Japan,JPN,Badminton,Doubles,2024,No Medal,198.0,67.0,Team A,Coach D,Participated,0
2112,Chen Smith,Female,26,Japan,JPN,Boxing,Lightweight,2020,No Medal,153.0,88.0,Team A,Coach D,Participated,0
2113,Noah Khan,Female,21,Canada,CAN,Badminton,Singles,2024,No Medal,179.0,61.0,Team C,Coach C,Participated,0
2114,Sophia Singh,Female,22,China,CHN,Cycling,Road Race,2016,No Medal,175.0,97.0,Team B,Coach B,Participated,0
2115,Mia Patel,Female,21,United Kingdom,GBR,Cycling,Track Sprint,2024,No Medal,185.0,91.0,Team D,Coach D,Participated,0
2116,Emma Singh,Female,32,France,FRA,Swimming,100M Freestyle,2020,No Medal,185.0,65.0,Team C,Coach C,Participated,0
2117,Ishaan Patel,Female,30,Japan,JPN,Wrestling,Greco-Roman,2012,No Medal,173.0,49.0,Team D,Coach B,Participated,0
2118,Ishaan Smith,Female,28,Japan,JPN,Badminton,Singles,2016,No Medal,176.0,63.0,Team A,Coach E,Participated,0
2119,Chen Lee,Female,29,United States,USA,Wrestling,Freestyle,2020,No Medal,167.0,49.0,Team B,Coach B,Participated,0
2120,Kabir Patel,Female,30,Brazil,BRA,Badminton,Singles,2012,No Medal,199.0,63.0,Team D,Coach D,Participated,0
2121,Ananya Garcia,Male,20,China,CHN,Gymnastics,Floor,2016,No Medal,174.0,80.0,Team B,Coach B,Participated,0
2122,Ananya Khan,Male,26,Japan,JPN,Badminton,Singles,2016,Silver,168.0,57.0,Team D,Coach E,Participated,1
2123,Olivia Singh,Female,37,Japan,JPN,Cycling,Track Sprint,2020,No Medal,199.0,73.0,Team A,Coach C,Participated,0
2124,Sara Khan,Male,27,United Kingdom,GBR,Tennis,Singles,2016,No Medal,150.0,56.0,Team A,Coach E,Participated,0
2125,Ava Khan,Male,23,Brazil,BRA,Wrestling,Freestyle,2016,Bronze,193.0,80.0,Team C,Coach A,Participated,1
2126,Chen Sharma,Female,36,Australia,AUS,Shooting,25M Pistol,2012,Bronze,168.0,90.0,Team B,Coach D,Participated,1
2127,Yuki Smith,Female,24,Germany,GER,Hockey,Women,2016,No Medal,168.0,56.0,Team A,Coach E,Participated,0
2128,Ava Brown,Female,29,Australia,AUS,Boxing,Heavyweight,2024,No Medal,188.0,74.0,Team C,Coach C,Participated,0
2129,Olivia Brown,Female,37,France,FRA,Swimming,200M Butterfly,2016,No Medal,158.0,58.0,Team B,Coach E,Participated,0
2130,Kabir Smith,Female,22,Australia,AUS,Badminton,Doubles,2012,No Medal,158.0,96.0,Team A,Coach C,Participated,0
2131,Sara Khan,Male,34,Brazil,BRA,Boxing,Heavyweight,2020,Bronze,193.0,68.0,Team B,Coach E,Participated,1
2132,Lucas Smith,Female,35,France,FRA,Hockey,Men,2020,Bronze,193.0,84.0,Team A,Coach D,Participated,1
2133,Ava Khan,Male,26,Australia,AUS,Wrestling,Greco-Roman,2016,Gold,176.0,75.0,Team C,Coach A,Participated,1
2134,Ava Sharma,Male,22,Australia,AUS,Wrestling,Freestyle,2016,No Medal,159.0,78.0,Team A,Coach E,Participated,0
2135,Kabir Kim,Female,29,Australia,AUS,Wrestling,Greco-Roman,2020,Silver,167.0,47.0,Team D,Coach D,Participated,1
2136,Chen Garcia,Male,27,Australia,AUS,Boxing,Lightweight,2016,No Medal,169.0,54.0,Team D,Coach B,Participated,0
2137,Lucas Sharma,Female,28,United States,USA,Cycling,Track Sprint,2016,Bronze,190.0,64.0,Team D,Coach D,Participated,1
2138,Yuki Garcia,Male,28,China,CHN,Gymnastics,Floor,2012,Bronze,162.0,66.0,Team D,Coach D,Participated,1
2139,Chen Brown,Male,37,France,FRA,Hockey,Men,2016,No Medal,161.0,90.0,Team A,Coach E,Participated,0
2140,Kabir Lee,Female,33,France,FRA,Athletics,100M,2016,Gold,199.0,53.0,Team C,Coach A,Participated,1
2141,Neha Patel,Female,31,Germany,GER,Tennis,Doubles,2024,No Medal,168.0,47.0,Team C,Coach E,Participated,0
2142,Mia Lee,Female,32,Germany,GER,Shooting,25M Pistol,2020,No Medal,197.0,56.0,Team C,Coach E,Participated,0
2143,Mia Brown,Male,32,Germany,GER,Badminton,Doubles,2024,Silver,156.0,74.0,Team C,Coach A,Participated,1
2144,Ava Lee,Male,36,India,IND,Cycling,Road Race,2016,No Medal,187.0,74.0,Team D,Coach B,Participated,0
2145,Lucas Khan,Female,23,United Kingdom,GBR,Boxing,Lightweight,2012,No Medal,192.0,45.0,Team A,Coach E,Participated,0
2146,Ava Lee,Male,36,France,FRA,Cycling,Road Race,2024,Bronze,183.0,65.0,Team A,Coach E,Participated,1
2147,Noah Khan,Male,19,India,IND,Athletics,200M,2024,No Medal,166.0,84.0,Team A,Coach B,Participated,0
2148,Vihaan Smith,Male,37,Japan,JPN,Tennis,Singles,2020,No Medal,191.0,64.0,Team B,Coach E,Participated,0
2149,Ava Khan,Male,36,India,IND,Athletics,200M,2024,No Medal,152.0,61.0,Team A,Coach B,Participated,0
2150,Emma Smith,Male,33,Australia,AUS,Shooting,25M Pistol,2020,No Medal,150.0,80.0,Team D,Coach B,Participated,0
2151,Vihaan Wilson,Male,30,India,IND,Wrestling,Greco-Roman,2012,Silver,173.0,80.0,Team B,Coach D,Participated,1
2152,Chen Khan,Male,34,Brazil,BRA,Tennis,Doubles,2012,Silver,176.0,100.0,Team D,Coach B,Participated,1
2153,Lucas Smith,Female,27,France,FRA,Hockey,Men,2012,No Medal,180.0,79.0,Team C,Coach A,Participated,0
2154,Neha Brown,Male,37,Canada,CAN,Gymnastics,Vault,2024,No Medal,163.0,98.0,Team B,Coach E,Participated,0
2155,Sophia Smith,Female,35,Australia,AUS,Swimming,200M Butterfly,2016,No Medal,199.0,60.0,Team C,Coach C,Participated,0
2156,Noah Sharma,Male,19,France,FRA,Swimming,100M Freestyle,2020,No Medal,170.0,80.0,Team A,Coach E,Participated,0
2157,Chen Brown,Male,34,China,CHN,Gymnastics,Vault,2024,Gold,190.0,82.0,Team B,Coach B,Participated,1
2158,David Khan,Male,29,Germany,GER,Badminton,Singles,2020,Bronze,152.0,64.0,Team D,Coach D,Participated,1
2159,Aarav Kim,Female,34,France,FRA,Tennis,Doubles,2024,Bronze,190.0,90.0,Team D,Coach B,Participated,1
2160,Chen Lee,Female,19,Brazil,BRA,Hockey,Men,2016,No Medal,188.0,90.0,Team D,Coach A,Participated,0
2161,Noah Smith,Female,35,India,IND,Badminton,Doubles,2024,No Medal,178.0,66.0,Team D,Coach E,Participated,0
2162,Olivia Singh,Male,23,Germany,GER,Swimming,200M Butterfly,2016,No Medal,162.0,73.0,Team B,Coach E,Participated,0
2163,Chen Singh,Male,37,France,FRA,Boxing,Heavyweight,2020,Silver,173.0,79.0,Team A,Coach E,Participated,1
2164,Liam Wilson,Male,34,Brazil,BRA,Athletics,200M,2012,No Medal,196.0,78.0,Team C,Coach C,Participated,0
2165,Sophia Singh,Female,34,United States,USA,Athletics,Marathon,2012,No Medal,163.0,86.0,Team A,Coach C,Participated,0
2166,Lucas Smith,Female,34,Brazil,BRA,Swimming,200M Butterfly,2024,No Medal,159.0,85.0,Team A,Coach E,Participated,0
2167,Neha Garcia,Male,31,Canada,CAN,Boxing,Heavyweight,2024,No Medal,185.0,75.0,Team B,Coach A,Participated,0
2168,Mia Wilson,Male,33,Brazil,BRA,Gymnastics,Floor,2016,No Medal,189.0,96.0,Team D,Coach C,Participated,0
2169,Arjun Smith,Male,35,Germany,GER,Athletics,Marathon,2012,No Medal,189.0,54.0,Team B,Coach D,Participated,0
2170,Ava Sharma,Male,27,United Kingdom,GBR,Gymnastics,Floor,2012,No Medal,164.0,100.0,Team B,Coach B,Participated,0
2171,Chen Kim,Male,20,United States,USA,Wrestling,Freestyle,2020,No Medal,152.0,65.0,Team C,Coach D,Participated,0
2172,Chen Patel,Female,27,United Kingdom,GBR,Hockey,Women,2012,Silver,199.0,78.0,Team C,Coach D,Participated,1
2173,Ishaan Smith,Female,29,France,FRA,Tennis,Singles,2020,No Medal,155.0,85.0,Team C,Coach D,Participated,0
2174,Yuki Sharma,Female,20,Brazil,BRA,Gymnastics,Floor,2020,No Medal,167.0,67.0,Team D,Coach D,Participated,0
2175,Aarav Brown,Male,36,United Kingdom,GBR,Cycling,Track Sprint,2012,No Medal,194.0,94.0,Team D,Coach C,Participated,0
2176,Lucas Khan,Male,37,Brazil,BRA,Hockey,Women,2016,Bronze,162.0,84.0,Team A,Coach C,Participated,1
2177,Liam Wilson,Male,36,France,FRA,Tennis,Singles,2024,No Medal,162.0,55.0,Team D,Coach B,Participated,0
2178,Riya Lee,Male,34,France,FRA,Badminton,Doubles,2024,No Medal,174.0,62.0,Team C,Coach C,Participated,0
2179,Mia Brown,Male,27,Canada,CAN,Badminton,Singles,2016,Silver,168.0,53.0,Team D,Coach C,Participated,1
2180,Aarav Lee,Female,18,Australia,AUS,Boxing,Lightweight,2024,No Medal,191.0,96.0,Team D,Coach B,Participated,0
2181,David Wilson,Male,18,United Kingdom,GBR,Shooting,25M Pistol,2024,No Medal,166.0,90.0,Team B,Coach D,Participated,0
2182,Neha Kim,Female,31,Japan,JPN,Badminton,Doubles,2024,Silver,161.0,72.0,Team C,Coach B,Participated,1
2183,Mia Brown,Male,36,France,FRA,Wrestling,Greco-Roman,2020,No Medal,187.0,56.0,Team B,Coach E,Participated,0
2184,Emma Singh,Male,31,China,CHN,Swimming,200M Butterfly,2020,Silver,197.0,62.0,Team A,Coach D,Participated,1
2185,Mia Khan,Female,35,United Kingdom,GBR,Hockey,Men,2024,Bronze,170.0,61.0,Team D,Coach D,Participated,1
2186,Liam Patel,Male,26,China,CHN,Boxing,Lightweight,2012,No Medal,150.0,74.0,Team A,Coach A,Participated,0
2187,Arjun Smith,Female,23,United States,USA,Boxing,Lightweight,2012,No Medal,157.0,58.0,Team D,Coach C,Participated,0
2188,Arjun Garcia,Male,27,Japan,JPN,Wrestling,Freestyle,2024,No Medal,185.0,91.0,Team B,Coach D,Participated,0
2189,Arjun Lee,Male,32,Brazil,BRA,Wrestling,Greco-Roman,2020,Silver,173.0,72.0,Team C,Coach C,Participated,1
2190,Sara Khan,Male,27,Australia,AUS,Badminton,Singles,2020,No Medal,199.0,75.0,Team B,Coach C,Participated,0
2191,Sophia Garcia,Female,22,China,CHN,Tennis,Doubles,2020,Silver,158.0,94.0,Team D,Coach D,Participated,1
2192,Sophia Garcia,Male,21,United States,USA,Gymnastics,Vault,2024,No Medal,169.0,47.0,Team B,Coach A,Participated,0
2193,Riya Wilson,Male,28,France,FRA,Swimming,100M Freestyle,2016,No Medal,166.0,90.0,Team D,Coach A,Participated,0
2194,David Khan,Male,19,United Kingdom,GBR,Badminton,Singles,2016,No Medal,157.0,73.0,Team B,Coach B,Participated,0
2195,Ava Garcia,Female,35,Canada,CAN,Wrestling,Greco-Roman,2024,Bronze,195.0,49.0,Team D,Coach B,Participated,1
2196,Ava Singh,Female,36,Germany,GER,Cycling,Track Sprint,2024,Gold,159.0,73.0,Team C,Coach C,Participated,1
2197,Ananya Brown,Male,31,Australia,AUS,Hockey,Women,2020,No Medal,153.0,87.0,Team C,Coach A,Participated,0
2198,Yuki Kim,Female,22,Germany,GER,Wrestling,Greco-Roman,2016,No Medal,171.0,91.0,Team D,Coach E,Participated,0
2199,Neha Brown,Male,31,Canada,CAN,Badminton,Doubles,2016,No Medal,151.0,97.0,Team B,Coach B,Participated,0
2200,Kabir Singh,Female,30,China,CHN,Badminton,Doubles,2020,No Medal,164.0,82.0,Team D,Coach A,Participated,0
2201,Neha Sharma,Male,28,Germany,GER,Gymnastics,Floor,2020,No Medal,194.0,57.0,Team A,Coach A,Participated,0
2202,Ishaan Kim,Female,25,China,CHN,Cycling,Track Sprint,2020,No Medal,172.0,84.0,Team A,Coach C,Participated,0
2203,Aarav Wilson,Male,19,Canada,CAN,Badminton,Singles,2012,No Medal,156.0,90.0,Team D,Coach A,Participated,0
2204,Aarav Wilson,Male,30,Japan,JPN,Swimming,100M Freestyle,2020,Bronze,196.0,72.0,Team A,Coach D,Participated,1
2205,David Smith,Male,20,Canada,CAN,Gymnastics,Vault,2016,No Medal,189.0,67.0,Team C,Coach A,Participated,0
2206,Yuki Wilson,Female,36,United States,USA,Swimming,100M Freestyle,2020,No Medal,195.0,85.0,Team A,Coach D,Participated,0
2207,Arjun Khan,Female,26,Germany,GER,Hockey,Men,2016,Gold,159.0,94.0,Team A,Coach D,Participated,1
2208,Chen Garcia,Male,19,Brazil,BRA,Hockey,Men,2024,No Medal,171.0,84.0,Team A,Coach E,Participated,0
2209,Arjun Sharma,Male,31,Japan,JPN,Athletics,100M,2020,No Medal,173.0,93.0,Team D,Coach D,Participated,0
2210,Olivia Smith,Male,32,United Kingdom,GBR,Swimming,100M Freestyle,2012,No Medal,157.0,93.0,Team B,Coach C,Participated,0
2211,Lucas Kim,Female,28,United Kingdom,GBR,Boxing,Lightweight,2016,Silver,183.0,95.0,Team A,Coach B,Participated,1
2212,Vihaan Kim,Female,25,Germany,GER,Hockey,Men,2020,Bronze,168.0,89.0,Team D,Coach C,Participated,1
2213,Chen Sharma,Female,19,Australia,AUS,Shooting,25M Pistol,2024,No Medal,163.0,95.0,Team C,Coach E,Participated,0
2214,Liam Brown,Male,28,Australia,AUS,Badminton,Singles,2024,Bronze,172.0,68.0,Team B,Coach E,Participated,1
2215,Kabir Smith,Female,30,Australia,AUS,Shooting,25M Pistol,2012,Silver,168.0,95.0,Team A,Coach D,Participated,1
2216,Lucas Smith,Male,31,United Kingdom,GBR,Tennis,Singles,2020,Bronze,190.0,78.0,Team A,Coach A,Participated,1
2217,Sara Wilson,Male,26,Germany,GER,Tennis,Doubles,2024,Bronze,154.0,71.0,Team B,Coach D,Participated,1
2218,David Sharma,Female,28,Brazil,BRA,Athletics,Marathon,2024,No Medal,180.0,87.0,Team A,Coach C,Participated,0
2219,Lucas Singh,Male,27,United Kingdom,GBR,Hockey,Women,2016,Gold,164.0,79.0,Team D,Coach B,Participated,1
2220,Ishaan Brown,Female,24,Australia,AUS,Hockey,Women,2020,No Medal,176.0,50.0,Team A,Coach C,Participated,0
2221,Kabir Patel,Male,34,Australia,AUS,Swimming,100M Freestyle,2024,Bronze,199.0,79.0,Team B,Coach C,Participated,1
2222,Chen Brown,Female,21,Germany,GER,Hockey,Women,2016,No Medal,170.0,84.0,Team A,Coach E,Participated,0
2223,Ava Garcia,Female,18,France,FRA,Gymnastics,Floor,2024,No Medal,170.0,52.0,Team D,Coach C,Participated,0
2224,Mia Kim,Male,22,Germany,GER,Boxing,Lightweight,2012,No Medal,184.0,72.0,Team A,Coach A,Participated,0
2225,Chen Garcia,Female,28,United Kingdom,GBR,Athletics,200M,2016,No Medal,187.0,54.0,Team D,Coach A,Participated,0
2226,Neha Sharma,Male,34,France,FRA,Tennis,Doubles,2024,No Medal,193.0,82.0,Team A,Coach B,Participated,0
2227,Sara Kim,Male,25,Brazil,BRA,Badminton,Doubles,2020,Gold,179.0,71.0,Team D,Coach E,Participated,1
2228,Lucas Wilson,Male,37,France,FRA,Gymnastics,Floor,2024,No Medal,164.0,88.0,Team A,Coach D,Participated,0
2229,Ananya Sharma,Male,18,France,FRA,Swimming,100M Freestyle,2020,Gold,167.0,67.0,Team B,Coach E,Participated,1
2230,Ava Singh,Female,24,Australia,AUS,Gymnastics,Floor,2012,No Medal,168.0,73.0,Team D,Coach B,Participated,0
2231,Aarav Lee,Male,23,Australia,AUS,Cycling,Road Race,2012,No Medal,176.0,61.0,Team C,Coach D,Participated,0
2232,Liam Singh,Male,37,United States,USA,Shooting,10M Air Rifle,2012,Bronze,175.0,60.0,Team B,Coach D,Participated,1
2233,David Patel,Female,30,Germany,GER,Shooting,10M Air Rifle,2016,No Medal,169.0,50.0,Team A,Coach C,Participated,0
2234,Arjun Singh,Male,34,United States,USA,Swimming,200M Butterfly,2024,No Medal,194.0,79.0,Team B,Coach E,Participated,0
2235,Ava Lee,Female,19,Germany,GER,Shooting,10M Air Rifle,2024,Silver,176.0,59.0,Team C,Coach A,Participated,1
2236,Kabir Garcia,Male,22,India,IND,Boxing,Lightweight,2024,No Medal,174.0,46.0,Team A,Coach E,Participated,0
2237,Ishaan Patel,Female,35,United Kingdom,GBR,Athletics,Marathon,2016,No Medal,193.0,63.0,Team D,Coach D,Participated,0
2238,Olivia Lee,Female,21,United States,USA,Athletics,Marathon,2024,No Medal,162.0,80.0,Team D,Coach E,Participated,0
2239,Yuki Smith,Female,35,Germany,GER,Wrestling,Freestyle,2012,Gold,192.0,87.0,Team D,Coach C,Participated,1
2240,Sara Khan,Female,27,France,FRA,Swimming,200M Butterfly,2016,No Medal,181.0,88.0,Team A,Coach B,Participated,0
2241,Ava Lee,Female,28,China,CHN,Boxing,Heavyweight,2012,Silver,195.0,82.0,Team B,Coach E,Participated,1
2242,Sara Lee,Female,22,Germany,GER,Cycling,Road Race,2020,No Medal,194.0,61.0,Team A,Coach D,Participated,0
2243,Arjun Wilson,Male,28,France,FRA,Athletics,Marathon,2020,No Medal,155.0,62.0,Team C,Coach E,Participated,0
2244,Emma Patel,Male,27,China,CHN,Gymnastics,Floor,2024,Silver,172.0,51.0,Team C,Coach C,Participated,1
2245,Sophia Singh,Male,28,China,CHN,Cycling,Road Race,2012,No Medal,157.0,97.0,Team D,Coach C,Participated,0
2246,Riya Smith,Female,37,Canada,CAN,Swimming,200M Butterfly,2012,No Medal,198.0,61.0,Team D,Coach B,Participated,0
2247,Sara Singh,Male,25,China,CHN,Hockey,Women,2024,No Medal,152.0,56.0,Team A,Coach B,Participated,0
2248,Liam Khan,Male,34,Australia,AUS,Boxing,Heavyweight,2024,No Medal,197.0,63.0,Team A,Coach C,Participated,0
2249,Kabir Smith,Male,33,France,FRA,Boxing,Heavyweight,2016,Gold,170.0,66.0,Team C,Coach A,Participated,1
2250,Yuki Wilson,Female,23,Japan,JPN,Athletics,Marathon,2020,No Medal,185.0,97.0,Team B,Coach E,Participated,0
2251,Ava Wilson,Female,31,United States,USA,Cycling,Road Race,2012,Gold,150.0,54.0,Team B,Coach A,Participated,1
2252,Vihaan Kim,Male,32,India,IND,Athletics,100M,2020,No Medal,190.0,57.0,Team C,Coach C,Participated,0
2253,Noah Khan,Female,31,Canada,CAN,Wrestling,Greco-Roman,2012,No Medal,187.0,71.0,Team D,Coach A,Participated,0
2254,Aarav Khan,Female,23,Brazil,BRA,Badminton,Doubles,2020,Bronze,168.0,97.0,Team A,Coach D,Participated,1
2255,Ishaan Singh,Male,23,Australia,AUS,Cycling,Track Sprint,2012,No Medal,152.0,82.0,Team D,Coach E,Participated,0
2256,Emma Patel,Female,36,United Kingdom,GBR,Athletics,100M,2016,Silver,191.0,80.0,Team C,Coach D,Participated,1
2257,Arjun Brown,Male,34,Canada,CAN,Gymnastics,Floor,2020,No Medal,198.0,63.0,Team A,Coach E,Participated,0
2258,Aarav Smith,Male,29,Germany,GER,Tennis,Singles,2020,No Medal,189.0,65.0,Team B,Coach E,Participated,0
2259,Neha Sharma,Male,26,Canada,CAN,Hockey,Men,2016,Silver,193.0,52.0,Team C,Coach C,Participated,1
2260,Chen Sharma,Female,36,Brazil,BRA,Athletics,200M,2012,No Medal,171.0,55.0,Team A,Coach D,Participated,0
2261,Mia Garcia,Male,34,Brazil,BRA,Cycling,Track Sprint,2020,No Medal,198.0,66.0,Team D,Coach B,Participated,0
2262,Neha Sharma,Female,30,United States,USA,Athletics,200M,2012,No Medal,173.0,52.0,Team A,Coach B,Participated,0
2263,David Sharma,Male,20,United States,USA,Tennis,Singles,2012,No Medal,156.0,60.0,Team A,Coach D,Participated,0
2264,Ava Sharma,Female,36,France,FRA,Gymnastics,Floor,2024,No Medal,178.0,62.0,Team D,Coach B,Participated,0
2265,Riya Singh,Male,23,United States,USA,Athletics,100M,2016,Gold,186.0,80.0,Team A,Coach A,Participated,1
2266,Emma Garcia,Male,25,Germany,GER,Hockey,Women,2012,No Medal,195.0,71.0,Team B,Coach D,Participated,0
2267,Neha Brown,Female,27,India,IND,Cycling,Road Race,2024,No Medal,196.0,56.0,Team D,Coach D,Participated,0
2268,Sophia Garcia,Male,23,Japan,JPN,Boxing,Lightweight,2024,No Medal,176.0,82.0,Team D,Coach A,Participated,0
2269,Lucas Kim,Female,31,United Kingdom,GBR,Wrestling,Freestyle,2024,No Medal,184.0,89.0,Team A,Coach A,Participated,0
2270,Neha Kim,Male,34,France,FRA,Hockey,Men,2012,No Medal,174.0,96.0,Team D,Coach E,Participated,0
2271,Ishaan Singh,Male,24,France,FRA,Wrestling,Greco-Roman,2024,Bronze,199.0,46.0,Team C,Coach A,Participated,1
2272,Olivia Lee,Male,33,France,FRA,Athletics,Marathon,2020,No Medal,183.0,81.0,Team A,Coach D,Participated,0
2273,Ava Brown,Male,22,Brazil,BRA,Badminton,Doubles,2024,Bronze,152.0,88.0,Team D,Coach B,Participated,1
2274,Liam Singh,Female,31,Japan,JPN,Cycling,Track Sprint,2016,No Medal,172.0,54.0,Team A,Coach B,Participated,0
2275,Vihaan Patel,Male,35,China,CHN,Gymnastics,Floor,2016,Silver,176.0,50.0,Team D,Coach E,Participated,1
2276,Vihaan Khan,Male,25,Germany,GER,Swimming,100M Freestyle,2024,No Medal,172.0,60.0,Team B,Coach A,Participated,0
2277,Ava Patel,Male,33,Australia,AUS,Gymnastics,Vault,2016,No Medal,176.0,65.0,Team B,Coach A,Participated,0
2278,Kabir Kim,Male,37,United Kingdom,GBR,Tennis,Doubles,2020,No Medal,159.0,64.0,Team B,Coach B,Participated,0
2279,Ananya Brown,Male,20,France,FRA,Swimming,200M Butterfly,2024,No Medal,200.0,88.0,Team A,Coach E,Participated,0
2280,Ishaan Lee,Female,32,France,FRA,Hockey,Men,2016,No Medal,189.0,57.0,Team D,Coach B,Participated,0
2281,Ava Singh,Male,18,Canada,CAN,Wrestling,Freestyle,2024,No Medal,174.0,53.0,Team A,Coach C,Participated,0
2282,Chen Smith,Male,36,Canada,CAN,Tennis,Singles,2012,No Medal,170.0,46.0,Team C,Coach E,Participated,0
2283,Riya Brown,Female,31,France,FRA,Hockey,Women,2012,No Medal,160.0,56.0,Team B,Coach B,Participated,0
2284,Kabir Singh,Female,21,United Kingdom,GBR,Gymnastics,Vault,2016,No Medal,150.0,48.0,Team C,Coach C,Participated,0
2285,Riya Sharma,Female,20,United States,USA,Athletics,Marathon,2012,No Medal,171.0,49.0,Team C,Coach E,Participated,0
2286,Lucas Kim,Female,27,Japan,JPN,Hockey,Men,2012,No Medal,189.0,67.0,Team D,Coach B,Participated,0
